Short Name,Item Count,Product Price Group,Product Department,Product Line,Product Group,Product Type,Master Planning Family,Product Sub Group
10680,10680,N,1,2,10,18,50,76
10680,10680,N,1,2,10,18,50,76
10680,10680,N,1,2,10,18,50,76
10680,10680,N,1,2,10,18,50,76
10680,10680,N,1,2,10,18,50,76
10680,10680, ,1,2,10,18,   ,76
10680,10680, ,1,2,10,18,   ,76
10680,10680, ,1,2,10,18,   ,76
10561,10561,N,1,1,21,44,50,109
10561,10561,N,1,1,21,44,50,109
10561,10561,N,1,1,21,44,50,109
10561,10561,N,   ,1,21,44, ,109
10561,10561,N,   ,1,21,44, ,109
10561,10561,N,   ,1,21,44, ,109
10561,10561, ,1,1,21,44,G07,109
10561,10561, ,1,1,21,44,G07,109
10561,10561, ,1,1,21,44,G07,109
10100,10100,N,1,1,13,24,30,110
10100,10100,N,1,1,13,24,30,110
10100,10100,N,1,1,13,24,30,110
10100,10100, ,1,1,13,24,G17,110
10100,10100, ,1,1,13,24,G17,110
10100,10100, ,1,1,13,24,G17,110
10100,10100, ,1,1,13,24,G13,110
10100,10100, ,1,1,13,24,G13,110
10100,10100, ,1,1,13,24,G13,110
10100,10100, ,1,1,13,24,G19,110
10100,10100, ,1,1,13,24,G19,110
10100,10100, ,1,1,13,24,G19,110
10239,10239,   ,      ,1,21,44,   ,84
10239,10239,   ,      ,1,21,44,   ,84
10239,10239,   ,      ,1,21,44,   ,84
10239,10239,N,   ,1,21,44, ,84
10239,10239,N,   ,1,21,44, ,84
10239,10239,N,   ,1,21,44, ,84
10239,10239,        ,          ,1,21,44,N,84
10239,10239,        ,          ,1,21,44,N,84
10239,10239,        ,          ,1,21,44,N,84
10560,10560,N,1,1,21,44,10,109
10560,10560,N,1,1,21,44,10,109
10560,10560,N,1,1,21,44,10,109
10560,10560,N,1,1,21,44,50,109
10560,10560,N,1,1,21,44,50,109
10560,10560,N,1,1,21,44,50,109
10560,10560, ,1,1,21,44,G17,109
10560,10560, ,1,1,21,44,G17,109
10560,10560, ,1,1,21,44,G17,109
10515,10515,   ,      ,1,19,26,P01,99
10515,10515,   ,      ,1,19,26,P01,99
10515,10515,   ,      ,1,19,26,P01,99
10515,10515,N,1,1,19,26,50,99
10515,10515,N,1,1,19,26,50,99
10515,10515,N,1,1,19,26,50,99
10515,10515,N,1,1,19,26,50,99
10515,10515,N,1,1,19,26,50,99
10515,10515,N,1,1,19,26,50,99
10681,10681,   ,      ,2,10,18,   ,76
10681,10681,   ,      ,2,10,18,   ,76
10681,10681,   ,      ,2,10,18,   ,76
10681,10681,N,1,2,10,18,50,76
10681,10681,N,1,2,10,18,50,76
10681,10681,N,1,2,10,18,50,76
10681,10681,0,N,2,10,18,   ,76
10681,10681,0,N,2,10,18,   ,76
10681,10681,0,N,2,10,18,   ,76
10893,10893,N,1,2,1,3,50,43
10893,10893,N,1,2,1,3,50,43
10893,10893,N,1,2,1,3,50,43
10893,10893, ,1,2,1,3,G17,43
10893,10893, ,1,2,1,3,G17,43
10893,10893, ,1,2,1,3,G17,43
10893,10893,1, ,2,1,3,0,43
10893,10893,1, ,2,1,3,0,43
10893,10893,1, ,2,1,3,0,43
10375,10375,N,   ,1,11,33, ,91
10375,10375,N,   ,1,11,33, ,91
10375,10375,N,   ,1,11,33, ,91
10375,10375, ,1,1,11,33,G17,91
10375,10375, ,1,1,11,33,G17,91
10375,10375, ,1,1,11,33,G17,91
10375,10375, ,1,1,11,33,G13,91
10375,10375, ,1,1,11,33,G13,91
10375,10375, ,1,1,11,33,G13,91
10543,10543,N,1,1,21,44,50,83
10543,10543,N,1,1,21,44,50,83
10543,10543,N,1,1,21,44,50,83
10543,10543, ,1,1,21,44,G17,83
10543,10543, ,1,1,21,44,G17,83
10543,10543, ,1,1,21,44,G17,83
10543,10543,0,N,1,21,44,   ,83
10543,10543,0,N,1,21,44,   ,83
10543,10543,0,N,1,21,44,   ,83
10718,10718,N,1,1,13,25,30,10
10718,10718,N,1,1,13,25,30,10
10718,10718,N,1,1,13,25,30,10
10718,10718, ,1,1,13,25,G17,10
10718,10718, ,1,1,13,25,G17,10
10718,10718, ,1,1,13,25,G17,10
10718,10718,        ,EP4101,1,13,25,N,10
10718,10718,        ,EP4101,1,13,25,N,10
10718,10718,        ,EP4101,1,13,25,N,10
10101,10101,   ,      ,1,13,47,   ,63
10101,10101,   ,      ,1,13,47,   ,63
10101,10101,   ,      ,1,13,47,   ,63
10101,10101,N,1,1,13,47,50,63
10101,10101,N,1,1,13,47,50,63
10101,10101,N,1,1,13,47,50,63
10101,10101,N,1,1,13,47,50,63
10101,10101,N,1,1,13,47,50,63
10101,10101,N,1,1,13,47,50,63
10101,10101,N,1,1,13,47,50,63
10101,10101,N,1,1,13,47,50,63
10101,10101,N,1,1,13,47,50,63
10240,10240,N,1,1,21,44,50,12
10240,10240,N,1,1,21,44,50,12
10240,10240,N,1,1,21,44,50,12
10240,10240,N,   ,1,21,44, ,12
10240,10240,N,   ,1,21,44, ,12
10240,10240,N,   ,1,21,44, ,12
10240,10240, ,1,1,21,44,G17,12
10240,10240, ,1,1,21,44,G17,12
10240,10240, ,1,1,21,44,G17,12
10638,10638,N,1,1,6,47,10,62
10638,10638,N,1,1,6,47,10,62
10638,10638,N,1,1,6,47,10,62
10638,10638,N,1,1,6,47,50,62
10638,10638,N,1,1,6,47,50,62
10638,10638,N,1,1,6,47,50,62
10638,10638, ,1,1,6,47,G03,62
10638,10638, ,1,1,6,47,G03,62
10638,10638, ,1,1,6,47,G03,62
10799,10799,N, ,1,19,47,ATV,61
10799,10799,N, ,1,19,47,ATV,61
10799,10799,N, ,1,19,47,ATV,61
10799,10799,0,0,1,19,47, ,61
10799,10799,0,0,1,19,47, ,61
10799,10799,0,0,1,19,47, ,61
10799,10799,1, ,1,19,47,0,61
10799,10799,1, ,1,19,47,0,61
10799,10799,1, ,1,19,47,0,61
10921,10921,   ,      ,1,3,1,   ,49
10921,10921,   ,      ,1,3,1,   ,49
10921,10921,   ,      ,1,3,1,   ,49
10921,10921,N,1,1,3,1,50,49
10921,10921,N,1,1,3,1,50,49
10921,10921,N,1,1,3,1,50,49
10921,10921,N, ,1,3,1,ATV,49
10921,10921,N, ,1,3,1,ATV,49
10921,10921,N, ,1,3,1,ATV,49
10516,10516,N,1,1,19,45,50,1
10516,10516,N,1,1,19,45,50,1
10516,10516,N,1,1,19,45,50,1
10516,10516,N,1,1,19,45,50,1
10516,10516,N,1,1,19,45,50,1
10516,10516,N,1,1,19,45,50,1
10516,10516, ,1,1,19,45,G17,1
10516,10516, ,1,1,19,45,G17,1
10516,10516, ,1,1,19,45,G17,1
10833,10833, ,1,1,19,45,G03,1
10833,10833, ,1,1,19,45,G03,1
10833,10833, ,1,1,19,45,G03,1
10833,10833, ,1,1,19,45,G11,1
10833,10833, ,1,1,19,45,G11,1
10833,10833, ,1,1,19,45,G11,1
10833,10833,0,N,1,19,45,   ,1
10833,10833,0,N,1,19,45,   ,1
10833,10833,0,N,1,19,45,   ,1
10102,10102,N,1,1,13,24,10,110
10102,10102,N,1,1,13,24,10,110
10102,10102,N,1,1,13,24,10,110
10102,10102,N,1,1,13,24,50,110
10102,10102,N,1,1,13,24,50,110
10102,10102,N,1,1,13,24,50,110
10102,10102,N, ,1,13,24,   ,110
10102,10102,N, ,1,13,24,   ,110
10102,10102,N, ,1,13,24,   ,110
10102,10102, ,1,1,13,24,   ,110
10102,10102, ,1,1,13,24,   ,110
10102,10102, ,1,1,13,24,   ,110
10526,10526,N,1,1,20,42,10,24
10526,10526,N,1,1,20,42,10,24
10526,10526,N,1,1,20,42,10,24
10526,10526,N, ,1,20,42,TRK,24
10526,10526,N, ,1,20,42,TRK,24
10526,10526,N, ,1,20,42,TRK,24
10526,10526, ,1,1,20,42,G16,24
10526,10526, ,1,1,20,42,G16,24
10526,10526, ,1,1,20,42,G16,24
10639,10639,N,1,1,6,47,50,62
10639,10639,N,1,1,6,47,50,62
10639,10639,N,1,1,6,47,50,62
10639,10639,N,1,1,6,47,50,62
10639,10639,N,1,1,6,47,50,62
10639,10639,N,1,1,6,47,50,62
10639,10639, ,1,1,6,47,G17,62
10639,10639, ,1,1,6,47,G17,62
10639,10639, ,1,1,6,47,G17,62
10517,10517,   ,      ,1,19,45,P01,1
10517,10517,   ,      ,1,19,45,P01,1
10517,10517,   ,      ,1,19,45,P01,1
10517,10517,N,1,1,19,45,50,1
10517,10517,N,1,1,19,45,50,1
10517,10517,N,1,1,19,45,50,1
10517,10517, ,1,1,19,45,G17,1
10517,10517, ,1,1,19,45,G17,1
10517,10517, ,1,1,19,45,G17,1
10241,10241,N,1,1,21,44,30,82
10241,10241,N,1,1,21,44,30,82
10241,10241,N,1,1,21,44,30,82
10241,10241,N,   ,1,21,44, ,82
10241,10241,N,   ,1,21,44, ,82
10241,10241,N,   ,1,21,44, ,82
10241,10241, ,1,1,21,44,G17,82
10241,10241, ,1,1,21,44,G17,82
10241,10241, ,1,1,21,44,G17,82
10376,10376,N,1,1,11,33,30,91
10376,10376,N,1,1,11,33,30,91
10376,10376,N,1,1,11,33,30,91
10376,10376, ,1,1,11,33,G17,91
10376,10376, ,1,1,11,33,G17,91
10376,10376, ,1,1,11,33,G17,91
10376,10376, ,1,1,11,33,G13,91
10376,10376, ,1,1,11,33,G13,91
10376,10376, ,1,1,11,33,G13,91
10655,10655,N,1,1,6,8,30,95
10655,10655,N,1,1,6,8,30,95
10655,10655,N,1,1,6,8,30,95
10655,10655,N,1,1,6,8,50,95
10655,10655,N,1,1,6,8,50,95
10655,10655,N,1,1,6,8,50,95
10655,10655,300,        ,1,6,8,0,95
10655,10655,300,        ,1,6,8,0,95
10655,10655,300,        ,1,6,8,0,95
10998,10998,   ,      ,2,10,18,   ,76
10998,10998,   ,      ,2,10,18,   ,76
10998,10998,   ,      ,2,10,18,   ,76
10998,10998,        ,EP4101,2,10,18,N,76
10998,10998,        ,EP4101,2,10,18,N,76
10998,10998,        ,EP4101,2,10,18,N,76
10016,10016,   ,      ,1,6,47,   ,62
10016,10016,   ,      ,1,6,47,   ,62
10016,10016,   ,      ,1,6,47,   ,62
10016,10016, ,1,1,6,47,G17,62
10016,10016, ,1,1,6,47,G17,62
10016,10016, ,1,1,6,47,G17,62
10016,10016, ,1,1,6,47,G14,62
10016,10016, ,1,1,6,47,G14,62
10016,10016, ,1,1,6,47,G14,62
10103,10103,N,1,1,13,24,30,9
10103,10103,N,1,1,13,24,30,9
10103,10103,N,1,1,13,24,30,9
10103,10103,N,1,1,13,24,50,9
10103,10103,N,1,1,13,24,50,9
10103,10103,N,1,1,13,24,50,9
10103,10103,N,1,1,13,24,50,9
10103,10103,N,1,1,13,24,50,9
10103,10103,N,1,1,13,24,50,9
10103,10103,N,1,1,13,24,50,9
10103,10103,N,1,1,13,24,50,9
10103,10103,N,1,1,13,24,50,9
10562,10562,N,1,1,21,44,50,109
10562,10562,N,1,1,21,44,50,109
10562,10562,N,1,1,21,44,50,109
10562,10562, ,1,1,21,44,   ,109
10562,10562, ,1,1,21,44,   ,109
10562,10562, ,1,1,21,44,   ,109
10562,10562, ,1,1,21,44,G17,109
10562,10562, ,1,1,21,44,G17,109
10562,10562, ,1,1,21,44,G17,109
10800,10800,N,1,1,19,47,50,61
10800,10800,N,1,1,19,47,50,61
10800,10800,N,1,1,19,47,50,61
10800,10800, ,1,1,19,47,G17,61
10800,10800, ,1,1,19,47,G17,61
10800,10800, ,1,1,19,47,G17,61
10800,10800,0,0,1,19,47, ,61
10800,10800,0,0,1,19,47, ,61
10800,10800,0,0,1,19,47, ,61
10984,10984,N,1,1,10,18,50,11
10984,10984,N,1,1,10,18,50,11
10984,10984,N,1,1,10,18,50,11
10984,10984,N, ,1,10,18,SRS,11
10984,10984,N, ,1,10,18,SRS,11
10984,10984,N, ,1,10,18,SRS,11
10323,10323,   ,      ,1,5,5,   ,35
10323,10323,   ,      ,1,5,5,   ,35
10323,10323,   ,      ,1,5,5,   ,35
10323,10323,N,   ,1,5,5, ,35
10323,10323,N,   ,1,5,5, ,35
10323,10323,N,   ,1,5,5, ,35
10323,10323,        ,EP4101,1,5,5,N,35
10323,10323,        ,EP4101,1,5,5,N,35
10323,10323,        ,EP4101,1,5,5,N,35
10027,10027,   ,      ,1,6,13,   ,58
10027,10027,   ,      ,1,6,13,   ,58
10027,10027,   ,      ,1,6,13,   ,58
10027,10027,   ,      ,1,6,13,   ,58
10027,10027,   ,      ,1,6,13,   ,58
10027,10027,   ,      ,1,6,13,   ,58
10027,10027, ,1,1,6,13,   ,58
10027,10027, ,1,1,6,13,   ,58
10027,10027, ,1,1,6,13,   ,58
10027,10027, ,1,1,6,13,G17,58
10027,10027, ,1,1,6,13,G17,58
10027,10027, ,1,1,6,13,G17,58
10242,10242,N,1,1,21,44,10,45
10242,10242,N,1,1,21,44,10,45
10242,10242,N,1,1,21,44,10,45
10242,10242,N,1,1,21,44,30,45
10242,10242,N,1,1,21,44,30,45
10242,10242,N,1,1,21,44,30,45
10242,10242,0,0,1,21,44, ,45
10242,10242,0,0,1,21,44, ,45
10242,10242,0,0,1,21,44, ,45
10284,10284,N,   ,1,3,30, ,53
10284,10284,N,   ,1,3,30, ,53
10284,10284,N,   ,1,3,30, ,53
10284,10284,N,   ,1,3,30, ,53
10284,10284,N,   ,1,3,30, ,53
10284,10284,N,   ,1,3,30, ,53
10284,10284, ,1,1,3,30,   ,53
10284,10284, ,1,1,3,30,   ,53
10284,10284, ,1,1,3,30,   ,53
10043,10043,   ,      ,1,10,18,   ,15
10043,10043,   ,      ,1,10,18,   ,15
10043,10043,   ,      ,1,10,18,   ,15
10043,10043,   ,      ,1,10,18,P01,15
10043,10043,   ,      ,1,10,18,P01,15
10043,10043,   ,      ,1,10,18,P01,15
10043,10043,N,1,1,10,18,50,15
10043,10043,N,1,1,10,18,50,15
10043,10043,N,1,1,10,18,50,15
10043,10043,N,   ,1,10,18, ,15
10043,10043,N,   ,1,10,18, ,15
10043,10043,N,   ,1,10,18, ,15
10017,10017,N,1,1,6,47,10,62
10017,10017,N,1,1,6,47,10,62
10017,10017,N,1,1,6,47,10,62
10017,10017, ,1,1,6,47,G17,62
10017,10017, ,1,1,6,47,G17,62
10017,10017, ,1,1,6,47,G17,62
10104,10104,N, ,1,13,24,   ,9
10104,10104,N, ,1,13,24,   ,9
10104,10104,N, ,1,13,24,   ,9
10104,10104,N, ,1,13,24,   ,9
10104,10104,N, ,1,13,24,   ,9
10104,10104,N, ,1,13,24,   ,9
10104,10104, ,1,1,13,24,G17,9
10104,10104, ,1,1,13,24,G17,9
10104,10104, ,1,1,13,24,G17,9
10104,10104, ,1,1,13,24,G03,9
10104,10104, ,1,1,13,24,G03,9
10104,10104, ,1,1,13,24,G03,9
10563,10563,N,1,1,21,44,50,84
10563,10563,N,1,1,21,44,50,84
10563,10563,N,1,1,21,44,50,84
10563,10563, ,1,1,21,44,   ,84
10563,10563, ,1,1,21,44,   ,84
10563,10563, ,1,1,21,44,   ,84
10563,10563, ,1,1,21,44,G17,84
10563,10563, ,1,1,21,44,G17,84
10563,10563, ,1,1,21,44,G17,84
10801,10801,   ,      ,1,19,47,   ,61
10801,10801,   ,      ,1,19,47,   ,61
10801,10801,   ,      ,1,19,47,   ,61
10801,10801,N,1,1,19,47,10,61
10801,10801,N,1,1,19,47,10,61
10801,10801,N,1,1,19,47,10,61
10801,10801,1, ,1,19,47,0,61
10801,10801,1, ,1,19,47,0,61
10801,10801,1, ,1,19,47,0,61
10324,10324,N,1,1,5,5,30,35
10324,10324,N,1,1,5,5,30,35
10324,10324,N,1,1,5,5,30,35
10324,10324, ,1,1,5,5,   ,35
10324,10324, ,1,1,5,5,   ,35
10324,10324, ,1,1,5,5,   ,35
10324,10324,0,0,1,5,5, ,35
10324,10324,0,0,1,5,5, ,35
10324,10324,0,0,1,5,5, ,35
10682,10682,   ,      ,2,10,18,   ,76
10682,10682,   ,      ,2,10,18,   ,76
10682,10682,   ,      ,2,10,18,   ,76
10682,10682,N,1,2,10,18,30,76
10682,10682,N,1,2,10,18,30,76
10682,10682,N,1,2,10,18,30,76
10682,10682,0,N,2,10,18,   ,76
10682,10682,0,N,2,10,18,   ,76
10682,10682,0,N,2,10,18,   ,76
10894,10894,N,   ,2,1,3, ,44
10894,10894,N,   ,2,1,3, ,44
10894,10894,N,   ,2,1,3, ,44
10894,10894, ,1,2,1,3,G17,44
10894,10894, ,1,2,1,3,G17,44
10894,10894, ,1,2,1,3,G17,44
10894,10894, ,1,2,1,3,G12,44
10894,10894, ,1,2,1,3,G12,44
10894,10894, ,1,2,1,3,G12,44
10243,10243,N,1,1,21,44,50,109
10243,10243,N,1,1,21,44,50,109
10243,10243,N,1,1,21,44,50,109
10243,10243,N,1,1,21,44,50,109
10243,10243,N,1,1,21,44,50,109
10243,10243,N,1,1,21,44,50,109
10243,10243,N,   ,1,21,44, ,109
10243,10243,N,   ,1,21,44, ,109
10243,10243,N,   ,1,21,44, ,109
10999,10999,   ,      ,1,10,18,P01,6
10999,10999,   ,      ,1,10,18,P01,6
10999,10999,   ,      ,1,10,18,P01,6
10999,10999, ,1,1,10,18,G17,6
10999,10999, ,1,1,10,18,G17,6
10999,10999, ,1,1,10,18,G17,6
10105,10105,N,1,1,13,47,50,60
10105,10105,N,1,1,13,47,50,60
10105,10105,N,1,1,13,47,50,60
10105,10105,N,1,1,13,47,50,60
10105,10105,N,1,1,13,47,50,60
10105,10105,N,1,1,13,47,50,60
10105,10105, ,1,1,13,47,G03,60
10105,10105, ,1,1,13,47,G03,60
10105,10105, ,1,1,13,47,G03,60
10564,10564,N,1,1,22,7,10,36
10564,10564,N,1,1,22,7,10,36
10564,10564,N,1,1,22,7,10,36
10564,10564,N,1,1,22,7,50,36
10564,10564,N,1,1,22,7,50,36
10564,10564,N,1,1,22,7,50,36
10564,10564, ,1,1,22,7,G17,36
10564,10564, ,1,1,22,7,G17,36
10564,10564, ,1,1,22,7,G17,36
10985,10985,N,   ,1,10,18, ,11
10985,10985,N,   ,1,10,18, ,11
10985,10985,N,   ,1,10,18, ,11
10985,10985, ,1,1,10,18,G15,11
10985,10985, ,1,1,10,18,G15,11
10985,10985, ,1,1,10,18,G15,11
10244,10244,N,1,1,21,44,10,109
10244,10244,N,1,1,21,44,10,109
10244,10244,N,1,1,21,44,10,109
10244,10244,N,   ,1,21,44, ,109
10244,10244,N,   ,1,21,44, ,109
10244,10244,N,   ,1,21,44, ,109
10244,10244,N,   ,1,21,44, ,109
10244,10244,N,   ,1,21,44, ,109
10244,10244,N,   ,1,21,44, ,109
10285,10285,N,1,2,4,28,10,51
10285,10285,N,1,2,4,28,10,51
10285,10285,N,1,2,4,28,10,51
10285,10285,N,1,2,4,28,10,51
10285,10285,N,1,2,4,28,10,51
10285,10285,N,1,2,4,28,10,51
10285,10285,N, ,2,4,28,ATV,51
10285,10285,N, ,2,4,28,ATV,51
10285,10285,N, ,2,4,28,ATV,51
10719,10719,N,1,1,13,25,50,10
10719,10719,N,1,1,13,25,50,10
10719,10719,N,1,1,13,25,50,10
10719,10719, ,1,1,13,25,G17,10
10719,10719, ,1,1,13,25,G17,10
10719,10719, ,1,1,13,25,G17,10
10719,10719,        ,EP4101,1,13,25,N,10
10719,10719,        ,EP4101,1,13,25,N,10
10719,10719,        ,EP4101,1,13,25,N,10
10957,10957,   ,      ,1,6,13,   ,58
10957,10957,   ,      ,1,6,13,   ,58
10957,10957,   ,      ,1,6,13,   ,58
10957,10957,N,1,1,6,13,10,58
10957,10957,N,1,1,6,13,10,58
10957,10957,N,1,1,6,13,10,58
10565,10565,N,1,1,22,7,50,36
10565,10565,N,1,1,22,7,50,36
10565,10565,N,1,1,22,7,50,36
10565,10565,N,   ,1,22,7, ,36
10565,10565,N,   ,1,22,7, ,36
10565,10565,N,   ,1,22,7, ,36
10565,10565, ,1,1,22,7,   ,36
10565,10565, ,1,1,22,7,   ,36
10565,10565, ,1,1,22,7,   ,36
10986,10986,N,1,1,10,18,50,11
10986,10986,N,1,1,10,18,50,11
10986,10986,N,1,1,10,18,50,11
10986,10986,N,   ,1,10,18, ,11
10986,10986,N,   ,1,10,18, ,11
10986,10986,N,   ,1,10,18, ,11
10895,10895,N, ,2,1,3,ATV,44
10895,10895,N, ,2,1,3,ATV,44
10895,10895,N, ,2,1,3,ATV,44
10895,10895, ,1,2,1,3,G17,44
10895,10895, ,1,2,1,3,G17,44
10895,10895, ,1,2,1,3,G17,44
10895,10895, ,1,2,1,3,G12,44
10895,10895, ,1,2,1,3,G12,44
10895,10895, ,1,2,1,3,G12,44
10245,10245,N,1,1,21,44,10,109
10245,10245,N,1,1,21,44,10,109
10245,10245,N,1,1,21,44,10,109
10245,10245,N,1,1,21,44,50,109
10245,10245,N,1,1,21,44,50,109
10245,10245,N,1,1,21,44,50,109
10245,10245, ,1,1,21,44,G17,109
10245,10245, ,1,1,21,44,G17,109
10245,10245, ,1,1,21,44,G17,109
10286,10286,N,1,1,3,1,10,50
10286,10286,N,1,1,3,1,10,50
10286,10286,N,1,1,3,1,10,50
10286,10286,N, ,1,3,1,ATV,50
10286,10286,N, ,1,3,1,ATV,50
10286,10286,N, ,1,3,1,ATV,50
10286,10286,0,SRSSVP,1,3,1,   ,50
10286,10286,0,SRSSVP,1,3,1,   ,50
10286,10286,0,SRSSVP,1,3,1,   ,50
11000,11000,   ,      ,1,10,18,P01,6
11000,11000,   ,      ,1,10,18,P01,6
11000,11000,   ,      ,1,10,18,P01,6
11000,11000, ,1,1,10,18,G13,6
11000,11000, ,1,1,10,18,G13,6
11000,11000, ,1,1,10,18,G13,6
10106,10106,N,1,1,13,47,50,60
10106,10106,N,1,1,13,47,50,60
10106,10106,N,1,1,13,47,50,60
10106,10106,N, ,1,13,47,ATV,60
10106,10106,N, ,1,13,47,ATV,60
10106,10106,N, ,1,13,47,ATV,60
10106,10106, ,1,1,13,47,G17,60
10106,10106, ,1,1,13,47,G17,60
10106,10106, ,1,1,13,47,G17,60
10683,10683,N,1,1,10,18,50,6
10683,10683,N,1,1,10,18,50,6
10683,10683,N,1,1,10,18,50,6
10683,10683,N, ,1,10,18,TRK,6
10683,10683,N, ,1,10,18,TRK,6
10683,10683,N, ,1,10,18,TRK,6
10683,10683,0,N,1,10,18,   ,6
10683,10683,0,N,1,10,18,   ,6
10683,10683,0,N,1,10,18,   ,6
10107,10107,N,1,1,13,47,50,60
10107,10107,N,1,1,13,47,50,60
10107,10107,N,1,1,13,47,50,60
10107,10107,N,1,1,13,47,50,60
10107,10107,N,1,1,13,47,50,60
10107,10107,N,1,1,13,47,50,60
10107,10107, ,1,1,13,47,G17,60
10107,10107, ,1,1,13,47,G17,60
10107,10107, ,1,1,13,47,G17,60
10527,10527,N,1,1,20,42,50,2
10527,10527,N,1,1,20,42,50,2
10527,10527,N,1,1,20,42,50,2
10527,10527, ,1,1,20,42,G17,2
10527,10527, ,1,1,20,42,G17,2
10527,10527, ,1,1,20,42,G17,2
10527,10527,1, ,1,20,42,0,2
10527,10527,1, ,1,20,42,0,2
10527,10527,1, ,1,20,42,0,2
10566,10566,N, ,1,22,7,TRK,36
10566,10566,N, ,1,22,7,TRK,36
10566,10566,N, ,1,22,7,TRK,36
10566,10566, ,1,1,22,7,G17,36
10566,10566, ,1,1,22,7,G17,36
10566,10566, ,1,1,22,7,G17,36
10566,10566,        ,EP4101,1,22,7,N,36
10566,10566,        ,EP4101,1,22,7,N,36
10566,10566,        ,EP4101,1,22,7,N,36
10402,10402,   ,      ,1,13,39,   ,64
10402,10402,   ,      ,1,13,39,   ,64
10402,10402,   ,      ,1,13,39,   ,64
10402,10402,   ,      ,1,13,39,   ,64
10402,10402,   ,      ,1,13,39,   ,64
10402,10402,   ,      ,1,13,39,   ,64
10402,10402, ,1,1,13,39,G17,64
10402,10402, ,1,1,13,39,G17,64
10402,10402, ,1,1,13,39,G17,64
10684,10684,   ,      ,1,10,18,   ,6
10684,10684,   ,      ,1,10,18,   ,6
10684,10684,   ,      ,1,10,18,   ,6
10684,10684,N, ,1,10,18,TRK,6
10684,10684,N, ,1,10,18,TRK,6
10684,10684,N, ,1,10,18,TRK,6
10684,10684,0,N,1,10,18,   ,6
10684,10684,0,N,1,10,18,   ,6
10684,10684,0,N,1,10,18,   ,6
10834,10834,N,1,1,19,26,10,99
10834,10834,N,1,1,19,26,10,99
10834,10834,N,1,1,19,26,10,99
10834,10834,N,1,1,19,26,50,99
10834,10834,N,1,1,19,26,50,99
10834,10834,N,1,1,19,26,50,99
10834,10834, ,1,1,19,26,G03,99
10834,10834, ,1,1,19,26,G03,99
10834,10834, ,1,1,19,26,G03,99
10896,10896,N,1,2,1,3,10,44
10896,10896,N,1,2,1,3,10,44
10896,10896,N,1,2,1,3,10,44
10896,10896,N,1,2,1,3,10,44
10896,10896,N,1,2,1,3,10,44
10896,10896,N,1,2,1,3,10,44
10896,10896,N,   ,2,1,3, ,44
10896,10896,N,   ,2,1,3, ,44
10896,10896,N,   ,2,1,3, ,44
10287,10287, ,1,1,3,1,   ,50
10287,10287, ,1,1,3,1,   ,50
10287,10287, ,1,1,3,1,   ,50
10287,10287, ,1,1,3,1,G11,50
10287,10287, ,1,1,3,1,G11,50
10287,10287, ,1,1,3,1,G11,50
10287,10287,0,TRKSVP,1,3,1,   ,50
10287,10287,0,TRKSVP,1,3,1,   ,50
10287,10287,0,TRKSVP,1,3,1,   ,50
10528,10528,N,1,1,21,44,50,45
10528,10528,N,1,1,21,44,50,45
10528,10528,N,1,1,21,44,50,45
10528,10528, ,1,1,21,44,G08,45
10528,10528, ,1,1,21,44,G08,45
10528,10528, ,1,1,21,44,G08,45
10528,10528,1, ,1,21,44,0,45
10528,10528,1, ,1,21,44,0,45
10528,10528,1, ,1,21,44,0,45
10567,10567,N,1,1,22,7,10,36
10567,10567,N,1,1,22,7,10,36
10567,10567,N,1,1,22,7,10,36
10567,10567,N,1,1,22,7,50,36
10567,10567,N,1,1,22,7,50,36
10567,10567,N,1,1,22,7,50,36
10567,10567, ,1,1,22,7,G17,36
10567,10567, ,1,1,22,7,G17,36
10567,10567, ,1,1,22,7,G17,36
10259,10259,N,1,1,22,7,30,38
10259,10259,N,1,1,22,7,30,38
10259,10259,N,1,1,22,7,30,38
10259,10259,N,1,1,22,7,50,38
10259,10259,N,1,1,22,7,50,38
10259,10259,N,1,1,22,7,50,38
10259,10259, ,1,1,22,7,   ,38
10259,10259, ,1,1,22,7,   ,38
10259,10259, ,1,1,22,7,   ,38
10288,10288,   ,      ,2,4,28,P01,90
10288,10288,   ,      ,2,4,28,P01,90
10288,10288,   ,      ,2,4,28,P01,90
10288,10288, ,1,2,4,28,G11,90
10288,10288, ,1,2,4,28,G11,90
10288,10288, ,1,2,4,28,G11,90
10288,10288,300,        ,2,4,28,0,90
10288,10288,300,        ,2,4,28,0,90
10288,10288,300,        ,2,4,28,0,90
10607,10607,N,1,2,4,28,10,90
10607,10607,N,1,2,4,28,10,90
10607,10607,N,1,2,4,28,10,90
10607,10607,N,1,2,4,28,30,90
10607,10607,N,1,2,4,28,30,90
10607,10607,N,1,2,4,28,30,90
10607,10607, ,1,2,4,28,G17,90
10607,10607, ,1,2,4,28,G17,90
10607,10607, ,1,2,4,28,G17,90
11001,11001,N,1,1,11,33,30,81
11001,11001,N,1,1,11,33,30,81
11001,11001,N,1,1,11,33,30,81
11001,11001, ,1,1,11,33,G17,81
11001,11001, ,1,1,11,33,G17,81
11001,11001, ,1,1,11,33,G17,81
10109,10109,   ,      ,1,13,24,   ,9
10109,10109,   ,      ,1,13,24,   ,9
10109,10109,   ,      ,1,13,24,   ,9
10109,10109,N,1,1,13,24,50,9
10109,10109,N,1,1,13,24,50,9
